itemId,userId,user_cat,rating,rating_group,item_cat,noise
4787,66,Benevolent,4.0,Su,Strongly-preferred,0
4789,232,Benevolent,3.0,Su,Strongly-preferred,0
4794,594,Benevolent,0.5,Wu,Weakly-preferred,0
4802,603,Benevolent,1.0,Wu,Weakly-preferred,0
4803,590,Benevolent,3.5,Su,Strongly-preferred,0
4808,198,Benevolent,2.0,Wu,Weakly-preferred,0
4808,474,Benevolent,2.0,Wu,Weakly-preferred,0
4809,275,Benevolent,5.0,Su,Strongly-preferred,0
4809,474,Benevolent,4.0,Su,Strongly-preferred,0
4812,414,Benevolent,3.0,Su,Strongly-preferred,0
4815,414,Benevolent,3.0,Su,Strongly-preferred,0
4815,474,Benevolent,3.0,Su,Strongly-preferred,0
4815,603,Benevolent,1.0,Wu,Strongly-preferred,1
4816,64,Benevolent,3.5,Su,Strongly-preferred,0
4816,232,Benevolent,4.0,Su,Strongly-preferred,0
4816,275,Benevolent,5.0,Su,Strongly-preferred,0
4816,292,Benevolent,2.0,Wu,Strongly-preferred,1
4816,346,Benevolent,3.0,Su,Strongly-preferred,0
4816,414,Benevolent,4.0,Su,Strongly-preferred,0
4816,420,Benevolent,4.0,Su,Strongly-preferred,0
4816,424,Benevolent,3.0,Su,Strongly-preferred,0
4816,484,Benevolent,4.5,Su,Strongly-preferred,0
4816,525,Benevolent,4.0,Su,Strongly-preferred,0
4816,542,Benevolent,1.5,Wu,Strongly-preferred,1
4816,561,Benevolent,3.0,Su,Strongly-preferred,0
4816,573,Benevolent,5.0,Su,Strongly-preferred,0
4816,608,Benevolent,3.0,Su,Strongly-preferred,0
4816,610,Benevolent,4.0,Su,Strongly-preferred,0
4821,20,Benevolent,0.5,Wu,Weakly-preferred,0
4823,105,Benevolent,3.5,Su,Strongly-preferred,0
4823,438,Benevolent,4.5,Su,Strongly-preferred,0
4823,474,Benevolent,4.0,Su,Strongly-preferred,0
4823,480,Benevolent,2.5,Au,Strongly-preferred,1
4823,483,Benevolent,3.5,Su,Strongly-preferred,0
4823,594,Benevolent,5.0,Su,Strongly-preferred,0
4826,182,Benevolent,4.5,Su,Strongly-preferred,0
4828,606,Benevolent,3.5,Su,Strongly-preferred,0
4845,298,Benevolent,0.5,Wu,Weakly-preferred,0
4846,20,Benevolent,2.5,Au,Averagely-preferred,0
4848,103,Benevolent,5.0,Su,Strongly-preferred,0
4848,140,Benevolent,4.0,Su,Strongly-preferred,0
4848,199,Benevolent,3.0,Su,Strongly-preferred,0
4848,307,Variable,3.0,Su,Strongly-preferred,0
4848,318,Benevolent,4.0,Su,Strongly-preferred,0
4848,339,Benevolent,5.0,Su,Strongly-preferred,0
4848,391,Benevolent,5.0,Su,Strongly-preferred,0
4848,393,Benevolent,3.0,Su,Strongly-preferred,0
4848,474,Benevolent,3.5,Su,Strongly-preferred,0
4848,480,Benevolent,3.5,Su,Strongly-preferred,0
4848,599,Variable,4.5,Su,Strongly-preferred,0
4848,610,Benevolent,5.0,Su,Strongly-preferred,0
4849,182,Benevolent,4.0,Su,Strongly-preferred,0
4852,238,Benevolent,3.0,Su,Weakly-preferred,0
4852,610,Benevolent,1.0,Wu,Weakly-preferred,0
4855,68,Benevolent,2.5,Au,Strongly-preferred,1
4855,238,Benevolent,4.0,Su,Strongly-preferred,0
4855,274,Benevolent,3.5,Su,Strongly-preferred,0
4862,599,Variable,2.5,Au,Averagely-preferred,0
4863,462,Benevolent,4.5,Su,Strongly-preferred,0
4864,125,Benevolent,2.5,Au,Averagely-preferred,0
4865,20,Benevolent,3.0,Su,Strongly-preferred,0
4865,105,Benevolent,4.0,Su,Strongly-preferred,0
4865,111,Benevolent,3.0,Su,Strongly-preferred,0
4865,139,Variable,1.5,Wu,Strongly-preferred,0
4865,182,Benevolent,2.5,Au,Strongly-preferred,1
4865,414,Benevolent,5.0,Su,Strongly-preferred,0
4865,480,Benevolent,4.5,Su,Strongly-preferred,0
4866,233,Benevolent,1.0,Wu,Weakly-preferred,0
4866,448,Benevolent,3.5,Su,Weakly-preferred,0
4873,275,Benevolent,2.0,Wu,Weakly-preferred,0
4873,610,Benevolent,4.0,Su,Weakly-preferred,0
4874,63,Benevolent,3.5,Su,Strongly-preferred,0
4874,122,Benevolent,4.5,Su,Strongly-preferred,0
4874,274,Benevolent,1.0,Wu,Strongly-preferred,1
4874,312,Benevolent,3.0,Su,Strongly-preferred,0
4874,414,Benevolent,3.0,Su,Strongly-preferred,0
4874,474,Benevolent,2.5,Au,Strongly-preferred,1
4874,608,Benevolent,3.0,Su,Strongly-preferred,0
4876,51,Benevolent,3.0,Su,Strongly-preferred,0
4876,274,Benevolent,3.0,Su,Strongly-preferred,0
4876,608,Benevolent,3.5,Su,Strongly-preferred,0
4878,47,Benevolent,0.5,Wu,Strongly-preferred,1
4878,73,Benevolent,5.0,Su,Strongly-preferred,0
4878,76,Benevolent,2.5,Au,Strongly-preferred,1
4878,105,Benevolent,5.0,Su,Strongly-preferred,0
4878,129,Benevolent,2.5,Au,Strongly-preferred,1
4878,185,Benevolent,4.0,Su,Strongly-preferred,0
4878,239,Benevolent,4.0,Su,Strongly-preferred,0
4878,305,Benevolent,5.0,Su,Strongly-preferred,0
4878,318,Benevolent,3.0,Su,Strongly-preferred,0
4878,356,Benevolent,5.0,Su,Strongly-preferred,0
4878,357,Benevolent,5.0,Su,Strongly-preferred,0
4878,370,Benevolent,4.0,Su,Strongly-preferred,0
4878,405,Benevolent,4.0,Su,Strongly-preferred,0
4878,418,Benevolent,5.0,Su,Strongly-preferred,0
4878,434,Benevolent,5.0,Su,Strongly-preferred,0
4878,580,Benevolent,4.0,Su,Strongly-preferred,0
4878,585,Benevolent,3.0,Su,Strongly-preferred,0
4881,4,Benevolent,3.0,Su,Strongly-preferred,0
4881,135,Benevolent,3.0,Su,Strongly-preferred,0
4881,448,Benevolent,3.0,Su,Strongly-preferred,0
4881,474,Benevolent,4.0,Su,Strongly-preferred,0
4881,610,Benevolent,3.5,Su,Strongly-preferred,0
4885,307,Variable,2.0,Wu,Weakly-preferred,0
4886,64,Benevolent,4.0,Su,Strongly-preferred,0
4886,66,Benevolent,4.5,Su,Strongly-preferred,0
4886,80,Benevolent,4.0,Su,Strongly-preferred,0
4886,86,Benevolent,4.0,Su,Strongly-preferred,0
4886,103,Benevolent,3.5,Su,Strongly-preferred,0
4886,104,Benevolent,4.0,Su,Strongly-preferred,0
4886,123,Benevolent,4.0,Su,Strongly-preferred,0
4886,139,Variable,3.0,Su,Strongly-preferred,0
4886,140,Benevolent,4.0,Su,Strongly-preferred,0
4886,148,Benevolent,3.0,Su,Strongly-preferred,0
4886,169,Benevolent,5.0,Su,Strongly-preferred,0
4886,190,Benevolent,4.0,Su,Strongly-preferred,0
4886,198,Benevolent,3.0,Su,Strongly-preferred,0
4886,203,Benevolent,4.0,Su,Strongly-preferred,0
4886,232,Benevolent,4.0,Su,Strongly-preferred,0
4886,246,Benevolent,4.5,Su,Strongly-preferred,0
4886,248,Benevolent,3.5,Su,Strongly-preferred,0
4886,259,Benevolent,4.0,Su,Strongly-preferred,0
4886,274,Benevolent,3.5,Su,Strongly-preferred,0
4886,275,Benevolent,4.0,Su,Strongly-preferred,0
4886,279,Benevolent,3.0,Su,Strongly-preferred,0
4886,282,Benevolent,4.5,Su,Strongly-preferred,0
4886,298,Benevolent,3.0,Su,Strongly-preferred,0
4886,330,Benevolent,5.0,Su,Strongly-preferred,0
4886,365,Benevolent,4.0,Su,Strongly-preferred,0
4886,420,Benevolent,3.0,Su,Strongly-preferred,0
4886,428,Variable,2.0,Wu,Strongly-preferred,0
4886,438,Benevolent,4.0,Su,Strongly-preferred,0
4886,474,Benevolent,3.0,Su,Strongly-preferred,0
4886,483,Benevolent,4.5,Su,Strongly-preferred,0
4886,586,Benevolent,5.0,Su,Strongly-preferred,0
4886,600,Benevolent,3.0,Su,Strongly-preferred,0
4886,601,Benevolent,5.0,Su,Strongly-preferred,0
4888,414,Benevolent,4.0,Su,Strongly-preferred,0
4890,169,Benevolent,4.0,Su,Strongly-preferred,0
4890,274,Benevolent,2.0,Wu,Strongly-preferred,1
4890,298,Benevolent,2.5,Au,Strongly-preferred,1
4890,413,Benevolent,5.0,Su,Strongly-preferred,0
4890,428,Variable,2.0,Wu,Strongly-preferred,0
4890,608,Benevolent,4.0,Su,Strongly-preferred,0
4896,7,Benevolent,4.0,Su,Strongly-preferred,0
4896,45,Benevolent,4.0,Su,Strongly-preferred,0
4896,91,Benevolent,4.0,Su,Strongly-preferred,0
4896,104,Benevolent,4.5,Su,Strongly-preferred,0
4896,111,Benevolent,4.0,Su,Strongly-preferred,0
4896,148,Benevolent,4.0,Su,Strongly-preferred,0
4896,153,Variable,3.0,Su,Strongly-preferred,0
4896,205,Benevolent,4.5,Su,Strongly-preferred,0
4896,210,Benevolent,4.5,Su,Strongly-preferred,0
4896,232,Benevolent,3.5,Su,Strongly-preferred,0
4896,246,Benevolent,4.0,Su,Strongly-preferred,0
4896,357,Benevolent,3.5,Su,Strongly-preferred,0
4896,365,Benevolent,2.5,Au,Strongly-preferred,1
4896,381,Benevolent,4.0,Su,Strongly-preferred,0
4896,382,Benevolent,4.5,Su,Strongly-preferred,0
4896,534,Benevolent,4.0,Su,Strongly-preferred,0
4896,610,Benevolent,4.0,Su,Strongly-preferred,0
4899,274,Benevolent,1.5,Wu,Weakly-preferred,0
4899,292,Benevolent,3.0,Su,Weakly-preferred,0
4899,480,Benevolent,1.5,Wu,Weakly-preferred,0
4899,605,Benevolent,2.5,Au,Weakly-preferred,0
4900,298,Benevolent,2.5,Au,Variably-preferred,0
4900,438,Benevolent,3.0,Su,Variably-preferred,0
4900,480,Benevolent,1.5,Wu,Variably-preferred,0
4901,20,Benevolent,3.5,Su,Strongly-preferred,0
4901,95,Benevolent,4.0,Su,Strongly-preferred,0
4901,219,Benevolent,4.0,Su,Strongly-preferred,0
4901,275,Benevolent,3.0,Su,Strongly-preferred,0
4901,391,Benevolent,3.0,Su,Strongly-preferred,0
4902,187,Benevolent,4.5,Su,Strongly-preferred,0
4902,414,Benevolent,4.0,Su,Strongly-preferred,0
4902,474,Benevolent,4.0,Su,Strongly-preferred,0
4902,610,Benevolent,4.0,Su,Strongly-preferred,0
4903,22,Variable,4.0,Su,Strongly-preferred,0
4903,287,Benevolent,1.0,Wu,Strongly-preferred,1
4903,414,Benevolent,4.0,Su,Strongly-preferred,0
4903,474,Benevolent,3.5,Su,Strongly-preferred,0
4903,558,Benevolent,2.0,Wu,Strongly-preferred,1
4909,414,Benevolent,2.0,Wu,Weakly-preferred,0
4912,474,Benevolent,3.0,Su,Strongly-preferred,0
4914,50,Benevolent,4.0,Su,Strongly-preferred,0
4916,238,Benevolent,3.0,Su,Strongly-preferred,0
4921,250,Benevolent,5.0,Su,Strongly-preferred,0
4928,50,Benevolent,4.0,Su,Strongly-preferred,0
4928,89,Benevolent,2.0,Wu,Strongly-preferred,1
4928,387,Benevolent,4.0,Su,Strongly-preferred,0
4928,599,Variable,2.5,Au,Strongly-preferred,0
4929,474,Benevolent,2.0,Wu,Weakly-preferred,0
4929,599,Variable,2.5,Au,Weakly-preferred,0
4936,391,Benevolent,3.0,Su,Weakly-preferred,0
4936,599,Variable,2.0,Wu,Weakly-preferred,0
4939,422,Benevolent,3.0,Su,Strongly-preferred,0
4941,104,Benevolent,2.5,Au,Weakly-preferred,0
4941,380,Benevolent,2.0,Wu,Weakly-preferred,0
4941,428,Variable,2.0,Wu,Weakly-preferred,0
4945,238,Benevolent,4.0,Su,Strongly-preferred,0
4951,182,Benevolent,2.5,Au,Averagely-preferred,0
4952,448,Benevolent,2.0,Wu,Weakly-preferred,0
4954,287,Benevolent,1.5,Wu,Weakly-preferred,0
4954,537,Benevolent,5.0,Su,Weakly-preferred,0
4956,246,Benevolent,5.0,Su,Strongly-preferred,0
4956,325,Benevolent,5.0,Su,Strongly-preferred,0
4958,45,Benevolent,4.0,Su,Strongly-preferred,0
4958,140,Benevolent,3.0,Su,Strongly-preferred,0
4958,232,Benevolent,3.5,Su,Strongly-preferred,0
4958,415,Benevolent,3.5,Su,Strongly-preferred,0
4958,495,Benevolent,3.0,Su,Strongly-preferred,0
4959,182,Benevolent,3.5,Su,Strongly-preferred,0
4959,263,Benevolent,3.0,Su,Strongly-preferred,0
4963,7,Benevolent,4.0,Su,Strongly-preferred,0
4963,21,Benevolent,4.5,Su,Strongly-preferred,0
4963,41,Benevolent,3.0,Su,Strongly-preferred,0
4963,80,Benevolent,4.5,Su,Strongly-preferred,0
4963,129,Benevolent,4.0,Su,Strongly-preferred,0
4963,137,Benevolent,2.5,Au,Strongly-preferred,1
4963,140,Benevolent,3.0,Su,Strongly-preferred,0
4963,169,Benevolent,4.5,Su,Strongly-preferred,0
4963,177,Benevolent,4.0,Su,Strongly-preferred,0
4963,190,Benevolent,3.0,Su,Strongly-preferred,0
4963,226,Benevolent,4.5,Su,Strongly-preferred,0
4963,259,Benevolent,4.0,Su,Strongly-preferred,0
4963,301,Benevolent,4.0,Su,Strongly-preferred,0
4963,308,Critical,1.0,Wu,Strongly-preferred,0
4963,310,Benevolent,4.0,Su,Strongly-preferred,0
4963,334,Benevolent,3.5,Su,Strongly-preferred,0
4963,357,Benevolent,4.5,Su,Strongly-preferred,0
4963,381,Benevolent,4.0,Su,Strongly-preferred,0
4963,448,Benevolent,4.0,Su,Strongly-preferred,0
4963,466,Benevolent,5.0,Su,Strongly-preferred,0
4963,487,Benevolent,2.5,Au,Strongly-preferred,1
4963,586,Benevolent,4.0,Su,Strongly-preferred,0
4963,599,Variable,4.0,Su,Strongly-preferred,0
4963,600,Benevolent,1.0,Wu,Strongly-preferred,1
4967,187,Benevolent,4.5,Su,Strongly-preferred,0
4967,275,Benevolent,5.0,Su,Strongly-preferred,0
4967,318,Benevolent,4.0,Su,Strongly-preferred,0
4967,326,Benevolent,4.0,Su,Strongly-preferred,0
4967,391,Benevolent,3.0,Su,Strongly-preferred,0
4967,416,Benevolent,4.0,Su,Strongly-preferred,0
4967,425,Benevolent,4.0,Su,Strongly-preferred,0
4969,68,Benevolent,3.0,Su,Strongly-preferred,0
4970,474,Benevolent,4.0,Su,Strongly-preferred,0
4973,23,Benevolent,3.5,Su,Strongly-preferred,0
4973,64,Benevolent,5.0,Su,Strongly-preferred,0
4973,77,Benevolent,2.5,Au,Strongly-preferred,1
4973,104,Benevolent,5.0,Su,Strongly-preferred,0
4973,108,Benevolent,5.0,Su,Strongly-preferred,0
4973,110,Benevolent,5.0,Su,Strongly-preferred,0
4973,125,Benevolent,0.5,Wu,Strongly-preferred,1
4973,153,Variable,5.0,Su,Strongly-preferred,0
4973,156,Benevolent,4.0,Su,Strongly-preferred,0
4973,215,Benevolent,4.5,Su,Strongly-preferred,0
4973,233,Benevolent,4.0,Su,Strongly-preferred,0
4973,254,Benevolent,4.5,Su,Strongly-preferred,0
4973,260,Benevolent,3.5,Su,Strongly-preferred,0
4973,280,Benevolent,4.0,Su,Strongly-preferred,0
4973,295,Benevolent,4.5,Su,Strongly-preferred,0
4973,298,Benevolent,3.0,Su,Strongly-preferred,0
4973,328,Benevolent,4.5,Su,Strongly-preferred,0
4973,332,Benevolent,4.0,Su,Strongly-preferred,0
4973,348,Benevolent,5.0,Su,Strongly-preferred,0
4973,462,Benevolent,1.5,Wu,Strongly-preferred,1
4973,487,Benevolent,3.0,Su,Strongly-preferred,0
4973,490,Benevolent,4.0,Su,Strongly-preferred,0
4973,497,Benevolent,3.0,Su,Strongly-preferred,0
4973,509,Benevolent,4.0,Su,Strongly-preferred,0
4973,593,Benevolent,3.5,Su,Strongly-preferred,0
4973,596,Benevolent,4.0,Su,Strongly-preferred,0
4974,222,Benevolent,2.5,Au,Averagely-preferred,0
4974,274,Benevolent,3.5,Su,Averagely-preferred,0
4975,140,Benevolent,2.0,Wu,Strongly-preferred,1
4975,169,Benevolent,4.0,Su,Strongly-preferred,0
4975,307,Variable,4.0,Su,Strongly-preferred,0
4975,380,Benevolent,3.0,Su,Strongly-preferred,0
4975,391,Benevolent,2.0,Wu,Strongly-preferred,1
4975,438,Benevolent,3.5,Su,Strongly-preferred,0
4975,474,Benevolent,3.0,Su,Strongly-preferred,0
4975,480,Benevolent,4.0,Su,Strongly-preferred,0
4975,509,Benevolent,3.0,Su,Strongly-preferred,0
4975,560,Benevolent,3.5,Su,Strongly-preferred,0
4975,600,Benevolent,3.5,Su,Strongly-preferred,0
4975,610,Benevolent,3.5,Su,Strongly-preferred,0
4977,462,Benevolent,3.5,Su,Strongly-preferred,0
4979,22,Variable,3.5,Su,Strongly-preferred,0
4979,125,Benevolent,4.5,Su,Strongly-preferred,0
4979,144,Benevolent,3.5,Su,Strongly-preferred,0
4979,153,Variable,3.0,Su,Strongly-preferred,0
4979,160,Benevolent,4.5,Su,Strongly-preferred,0
4979,198,Benevolent,1.0,Wu,Strongly-preferred,1
4979,249,Benevolent,4.0,Su,Strongly-preferred,0
4979,298,Benevolent,3.0,Su,Strongly-preferred,0
4979,448,Benevolent,3.5,Su,Strongly-preferred,0
4979,473,Benevolent,4.5,Su,Strongly-preferred,0
4979,495,Benevolent,5.0,Su,Strongly-preferred,0
4979,610,Benevolent,4.0,Su,Strongly-preferred,0
4980,64,Benevolent,4.0,Su,Strongly-preferred,0
4980,298,Benevolent,3.0,Su,Strongly-preferred,0
4980,380,Benevolent,4.0,Su,Strongly-preferred,0
4980,441,Benevolent,3.5,Su,Strongly-preferred,0
4980,608,Benevolent,2.5,Au,Strongly-preferred,1
4985,414,Benevolent,1.0,Wu,Weakly-preferred,0
4989,249,Benevolent,3.5,Su,Strongly-preferred,0
4989,274,Benevolent,3.5,Su,Strongly-preferred,0
4989,484,Benevolent,4.0,Su,Strongly-preferred,0
4990,232,Benevolent,3.0,Su,Strongly-preferred,0
4991,140,Benevolent,3.0,Su,Strongly-preferred,0
4992,108,Benevolent,4.0,Su,Strongly-preferred,0
4992,177,Benevolent,4.0,Su,Strongly-preferred,0
4992,263,Benevolent,4.0,Su,Strongly-preferred,0
4992,432,Benevolent,3.5,Su,Strongly-preferred,0
4992,520,Benevolent,3.5,Su,Strongly-preferred,0
4993,20,Benevolent,5.0,Su,Strongly-preferred,0
4993,22,Variable,1.0,Wu,Strongly-preferred,0
4993,61,Benevolent,4.5,Su,Strongly-preferred,0
4993,91,Benevolent,4.5,Su,Strongly-preferred,0
4993,105,Benevolent,4.0,Su,Strongly-preferred,0
4993,129,Benevolent,4.5,Su,Strongly-preferred,0
4993,131,Benevolent,3.5,Su,Strongly-preferred,0
4993,132,Benevolent,4.5,Su,Strongly-preferred,0
4993,141,Benevolent,4.0,Su,Strongly-preferred,0
4993,148,Benevolent,3.0,Su,Strongly-preferred,0
4993,177,Benevolent,2.0,Wu,Strongly-preferred,1
4993,187,Benevolent,4.5,Su,Strongly-preferred,0
4993,200,Benevolent,4.0,Su,Strongly-preferred,0
4993,203,Benevolent,5.0,Su,Strongly-preferred,0
4993,272,Benevolent,2.0,Wu,Strongly-preferred,1
4993,275,Benevolent,4.0,Su,Strongly-preferred,0
4993,286,Benevolent,4.5,Su,Strongly-preferred,0
4993,326,Benevolent,4.0,Su,Strongly-preferred,0
4993,352,Benevolent,5.0,Su,Strongly-preferred,0
4993,362,Benevolent,5.0,Su,Strongly-preferred,0
4993,365,Benevolent,3.5,Su,Strongly-preferred,0
4993,371,Benevolent,4.5,Su,Strongly-preferred,0
4993,381,Benevolent,4.0,Su,Strongly-preferred,0
4993,413,Benevolent,5.0,Su,Strongly-preferred,0
4993,418,Benevolent,5.0,Su,Strongly-preferred,0
4993,425,Benevolent,4.5,Su,Strongly-preferred,0
4993,434,Benevolent,5.0,Su,Strongly-preferred,0
4993,448,Benevolent,4.0,Su,Strongly-preferred,0
4993,464,Benevolent,5.0,Su,Strongly-preferred,0
4993,474,Benevolent,5.0,Su,Strongly-preferred,0
4993,475,Benevolent,5.0,Su,Strongly-preferred,0
4993,490,Benevolent,3.5,Su,Strongly-preferred,0
4993,495,Benevolent,0.5,Wu,Strongly-preferred,1
4993,497,Benevolent,2.0,Wu,Strongly-preferred,1
4993,510,Benevolent,2.5,Au,Strongly-preferred,1
4993,560,Benevolent,4.0,Su,Strongly-preferred,0
4993,567,Variable,3.0,Su,Strongly-preferred,0
4994,263,Benevolent,3.0,Su,Strongly-preferred,0
4994,288,Benevolent,3.5,Su,Strongly-preferred,0
4994,414,Benevolent,4.0,Su,Strongly-preferred,0
4995,18,Benevolent,4.5,Su,Strongly-preferred,0
4995,24,Benevolent,3.5,Su,Strongly-preferred,0
4995,62,Benevolent,4.5,Su,Strongly-preferred,0
4995,80,Benevolent,4.5,Su,Strongly-preferred,0
4995,83,Benevolent,3.0,Su,Strongly-preferred,0
4995,88,Benevolent,4.5,Su,Strongly-preferred,0
4995,105,Benevolent,4.0,Su,Strongly-preferred,0
4995,153,Variable,3.5,Su,Strongly-preferred,0
4995,177,Benevolent,4.0,Su,Strongly-preferred,0
4995,186,Benevolent,3.0,Su,Strongly-preferred,0
4995,200,Benevolent,4.0,Su,Strongly-preferred,0
4995,210,Benevolent,4.5,Su,Strongly-preferred,0
4995,232,Benevolent,4.0,Su,Strongly-preferred,0
4995,301,Benevolent,4.5,Su,Strongly-preferred,0
4995,326,Benevolent,4.5,Su,Strongly-preferred,0
4995,351,Benevolent,4.5,Su,Strongly-preferred,0
4995,362,Benevolent,3.5,Su,Strongly-preferred,0
4995,365,Benevolent,4.0,Su,Strongly-preferred,0
4995,391,Benevolent,4.0,Su,Strongly-preferred,0
4995,423,Benevolent,3.5,Su,Strongly-preferred,0
4995,426,Benevolent,4.5,Su,Strongly-preferred,0
4995,434,Benevolent,4.0,Su,Strongly-preferred,0
4995,445,Benevolent,4.0,Su,Strongly-preferred,0
4995,487,Benevolent,3.0,Su,Strongly-preferred,0
4995,580,Benevolent,3.5,Su,Strongly-preferred,0
4995,596,Benevolent,3.0,Su,Strongly-preferred,0
4995,599,Variable,2.5,Au,Strongly-preferred,0
5004,414,Benevolent,3.0,Su,Strongly-preferred,0
5004,599,Variable,3.5,Su,Strongly-preferred,0
5009,380,Benevolent,4.0,Su,Strongly-preferred,0
5009,414,Benevolent,4.0,Su,Strongly-preferred,0
5009,448,Benevolent,2.5,Au,Strongly-preferred,1
5010,83,Benevolent,4.0,Su,Strongly-preferred,0
5010,105,Benevolent,4.0,Su,Strongly-preferred,0
5010,195,Benevolent,3.0,Su,Strongly-preferred,0
5010,305,Benevolent,4.5,Su,Strongly-preferred,0
5010,312,Benevolent,3.0,Su,Strongly-preferred,0
5010,344,Benevolent,2.0,Wu,Strongly-preferred,1
5010,376,Benevolent,5.0,Su,Strongly-preferred,0
5010,380,Benevolent,4.0,Su,Strongly-preferred,0
5010,448,Benevolent,4.0,Su,Strongly-preferred,0
5010,466,Benevolent,3.5,Su,Strongly-preferred,0
5013,139,Variable,3.0,Su,Strongly-preferred,0
5013,246,Benevolent,5.0,Su,Strongly-preferred,0
5013,504,Benevolent,4.0,Su,Strongly-preferred,0
5014,103,Benevolent,4.0,Su,Strongly-preferred,0
5014,169,Benevolent,4.5,Su,Strongly-preferred,0
5014,342,Benevolent,5.0,Su,Strongly-preferred,0
5014,606,Benevolent,4.0,Su,Strongly-preferred,0
5015,226,Benevolent,2.5,Au,Averagely-preferred,0
5015,312,Benevolent,4.0,Su,Averagely-preferred,0
5015,599,Variable,2.5,Au,Averagely-preferred,0
5021,474,Benevolent,2.5,Au,Averagely-preferred,0
5025,111,Benevolent,3.0,Su,Strongly-preferred,0
5025,274,Benevolent,2.5,Au,Strongly-preferred,1
5025,428,Variable,3.0,Su,Strongly-preferred,0
5025,480,Benevolent,3.0,Su,Strongly-preferred,0
5025,608,Benevolent,2.5,Au,Strongly-preferred,1
5026,387,Benevolent,3.5,Su,Strongly-preferred,0
5026,391,Benevolent,3.0,Su,Strongly-preferred,0
5026,464,Benevolent,5.0,Su,Strongly-preferred,0
5033,325,Benevolent,3.0,Su,Strongly-preferred,0
5034,275,Benevolent,2.0,Wu,Weakly-preferred,0
5034,474,Benevolent,5.0,Su,Weakly-preferred,0
5040,288,Benevolent,3.0,Su,Strongly-preferred,0
5040,527,Benevolent,4.0,Su,Strongly-preferred,0
5046,414,Benevolent,3.0,Su,Strongly-preferred,0
5047,274,Benevolent,4.0,Su,Weakly-preferred,0
5047,387,Benevolent,0.5,Wu,Weakly-preferred,0
5048,177,Benevolent,0.5,Wu,Weakly-preferred,0
5048,380,Benevolent,2.0,Wu,Weakly-preferred,0
5049,68,Benevolent,2.0,Wu,Strongly-preferred,1
5049,275,Benevolent,4.0,Su,Strongly-preferred,0
5049,377,Benevolent,4.0,Su,Strongly-preferred,0
5049,610,Benevolent,4.5,Su,Strongly-preferred,0
5051,108,Benevolent,3.0,Su,Strongly-preferred,0
5051,414,Benevolent,3.0,Su,Strongly-preferred,0
5055,428,Variable,3.5,Su,Strongly-preferred,0
5055,448,Benevolent,3.0,Su,Strongly-preferred,0
5060,27,Benevolent,2.0,Wu,Strongly-preferred,1
5060,84,Benevolent,4.0,Su,Strongly-preferred,0
5060,127,Benevolent,5.0,Su,Strongly-preferred,0
5060,137,Benevolent,3.5,Su,Strongly-preferred,0
5060,140,Benevolent,4.0,Su,Strongly-preferred,0
5060,156,Benevolent,4.0,Su,Strongly-preferred,0
5060,304,Benevolent,4.0,Su,Strongly-preferred,0
5060,409,Benevolent,4.0,Su,Strongly-preferred,0
5060,448,Benevolent,4.0,Su,Strongly-preferred,0
5060,469,Benevolent,4.0,Su,Strongly-preferred,0
5060,577,Benevolent,4.0,Su,Strongly-preferred,0
5063,422,Benevolent,3.0,Su,Strongly-preferred,0
5064,64,Benevolent,3.5,Su,Strongly-preferred,0
5064,219,Benevolent,3.5,Su,Strongly-preferred,0
5064,480,Benevolent,4.0,Su,Strongly-preferred,0
5064,558,Benevolent,5.0,Su,Strongly-preferred,0
5065,82,Benevolent,3.0,Su,Strongly-preferred,0
5065,288,Benevolent,3.0,Su,Strongly-preferred,0
5065,312,Benevolent,3.0,Su,Strongly-preferred,0
5065,387,Benevolent,3.0,Su,Strongly-preferred,0
5065,427,Benevolent,3.5,Su,Strongly-preferred,0
5065,590,Benevolent,3.0,Su,Strongly-preferred,0
5066,177,Benevolent,4.5,Su,Strongly-preferred,0
5066,358,Benevolent,5.0,Su,Strongly-preferred,0
5069,599,Variable,2.5,Au,Averagely-preferred,0
5072,177,Benevolent,3.5,Su,Strongly-preferred,0
5072,414,Benevolent,4.0,Su,Strongly-preferred,0
5072,606,Benevolent,3.5,Su,Strongly-preferred,0
5072,608,Benevolent,4.5,Su,Strongly-preferred,0
5073,474,Benevolent,3.0,Su,Strongly-preferred,0
5075,391,Benevolent,2.0,Wu,Weakly-preferred,0
5075,414,Benevolent,5.0,Su,Weakly-preferred,0
5080,438,Benevolent,1.0,Wu,Weakly-preferred,0
5081,414,Benevolent,3.0,Su,Strongly-preferred,0
5081,427,Benevolent,4.0,Su,Strongly-preferred,0
5092,274,Benevolent,3.0,Su,Strongly-preferred,0
5093,438,Benevolent,2.0,Wu,Weakly-preferred,0
5093,573,Benevolent,2.0,Wu,Weakly-preferred,0
5094,82,Benevolent,2.0,Wu,Weakly-preferred,0
5094,414,Benevolent,2.0,Wu,Weakly-preferred,0
5094,448,Benevolent,1.5,Wu,Weakly-preferred,0
5096,600,Benevolent,1.5,Wu,Weakly-preferred,0
5102,140,Benevolent,3.0,Su,Strongly-preferred,0
5103,68,Benevolent,2.5,Au,Strongly-preferred,1
5103,169,Benevolent,4.0,Su,Strongly-preferred,0
5103,477,Benevolent,3.5,Su,Strongly-preferred,0
5103,514,Benevolent,3.5,Su,Strongly-preferred,0
