userId,movieId,rating,timestamp,genres_bin,isNoisy
217,198,2.0,,00011111001001100110101111111110011,[0]
226,1573,2.5,,00001110000000100110101111111010001,[0]
391,4848,5.0,,00010111001100100100101111011110011,[0]
474,345,3.5,,00000110000000000101100001011000011,[0]
360,1479,1.0,,00011001000011100110101111111010001,[0]
113,1955,4.0,,00000010000000000100000001001000000,[0]
232,2628,4.0,,00011001000001000011100100111011101,[0]
483,3868,4.0,,00001100000010000111100101111010011,[0]
575,2599,4.0,,00000100000000000001100001010000010,[0]
572,2145,2.0,,00000110000010000111100001111000011,[0]
198,2357,4.0,,00000010000000000100000001001000000,[0]
45,593,4.0,,00000100100000100000101111011000001,[0]
577,1017,3.0,,00001100000000000001101110101011101,[0]
453,2058,3.0,,00001110001000100110101111111110011,[0]
288,48780,3.5,,00010011001001100110101111001110011,[0]
422,1265,4.0,,00000101000010000111100001110110011,[0]
249,134853,4.5,,00001111000000000101101111111111111,[0]
500,11,1.0,,00000110000010000111100001111000011,[0]
475,8907,3.5,,00001100000000000101101111111010011,[0]
414,5178,4.0,,00000110000000000100100101001000001,[0]
452,4005,3.0,,00001000000000100011101110111011101,[0]
185,1393,4.0,,00000010000010000110100001111000001,[0]
339,69122,3.5,,00000100000000000001100101011000011,[0]
307,6811,3.5,,00000100000000000001100001010000010,[0]
193,5618,5.0,,00001001000000000101100101111111111,[0]
412,2108,5.0,,00000100000010000111100001110000011,[0]
169,5943,4.0,,00000100000010000111100001110000011,[0]
125,6016,4.0,,00001110000000100111101111111011101,[0]
263,3996,4.5,,00001010000010000110100101111010001,[0]
274,2036,2.5,,00000100000000000001101111111000011,[0]
6,508,4.0,,00000010000000000100000001001000000,[0]
482,780,4.5,,00011001000001100011101110111011101,[0]
563,55250,3.5,,00000100000000000001100001010000010,[0]
600,419,3.5,,00000100000000000001100001010000010,[0]
210,150596,4.5,,00010111000001000111100101011000011,[0]
265,1084,3.0,,00000110000000000100100101001000001,[0]
486,464,3.0,,00001100000000100011101111111011101,[0]
226,2355,3.0,,00001100000000000101101111111011111,[0]
298,4255,3.0,,00000100000000000001100001010000010,[0]
600,2136,3.5,,00010101000001000011100101010000011,[0]
429,252,5.0,,00000100000010000111100001110000011,[0]
305,104841,3.0,,00011001011001001010000100110010001,[0]
288,34162,4.0,,00000100000010000111100001110000011,[0]
400,1221,4.5,,00000110000000000100100101001000001,[0]
448,85774,4.5,,00000010000000000110100001111011010,[0]
610,71341,3.0,,00000000100000000000000000011000000,[0]
200,6863,5.0,,00000100001000000111100111010101011,[0]
64,2003,4.5,,00000100100000000001100001011000011,[0]
233,4027,3.5,,00001100000000000001100101111011111,[0]
610,1283,3.0,,00000010000000010100100001101110001,[0]
474,7371,4.5,,00000010001000100100101111001110011,[0]
19,329,2.0,,00011011000001000111100101101011101,[0]
6,5,5.0,,00000100000000000001100001010000010,[0]
6,347,3.0,,00010011000110000110100111111000001,[0]
325,3421,3.0,,00000100000000000001100001010000010,[0]
160,3578,5.0,,00001010000000000111100101111011101,[0]
91,1036,4.0,,00001100000000100010101111111010001,[0]
254,344,3.5,,00000100000000000001100001010000010,[0]
483,53519,3.0,,00001100100000100011101111111011101,[0]
63,4105,3.0,,00000001100000100100101110111110011,[0]
610,4979,4.0,,00000110000000000101100001011000011,[0]
606,2289,4.0,,00000110000000000101100101011000011,[0]
448,101283,2.5,,00000100000000000001100001010000010,[0]
28,8983,2.0,,00001010000010000110100101111010001,[0]
232,31433,3.0,,00000100000010000111100001110000011,[0]
136,348,1.0,,00000100000000000001100001010000010,[0]
254,3578,4.5,,00001010000000000111100101111011101,[0]
438,7169,3.5,,00000100000010000111100001110000011,[0]
9,5378,3.0,,00011001011001001011100100111011101,[0]
160,4055,5.0,,00000010000000000100000001001000000,[0]
18,30793,4.0,,00001101011000001101101111111111111,[0]
515,60069,5.0,,00011101000011000111101111111011101,[0]
217,3489,2.0,,00001101000000000101100001111111111,[0]
177,2353,3.0,,00001000000000100010101110111010001,[0]
381,551,5.0,,00001101001000000111101111111111011,[0]
298,3317,3.0,,00000110000000000101100001011000011,[0]
480,788,2.5,,00010101000011000111100101110110011,[0]
183,1036,4.0,,00001100000000100010101111111010001,[0]
282,527,5.0,,00000010000000010100000001001000001,[0]
64,3863,3.5,,00000010100000100100101111011000001,[0]
290,407,3.0,,00000000100000100000101110011000001,[0]
517,899,4.5,,00000100001010000111100111110101011,[0]
28,48780,1.5,,00010011001001100110101111001110011,[0]
162,371,3.0,,00000110000000000101100001011000011,[0]
9,5988,2.0,,00000010000000000100000001001000000,[0]
266,1476,4.0,,00000110000000000101100001011000011,[0]
422,903,3.0,,00000010001010100110101111111110011,[0]
137,2716,3.0,,00011101000001000011100101110010011,[0]
391,1682,4.0,,00010111000001000111100101011000011,[0]
599,6541,2.0,,00011001000001000110000100110110011,[0]
462,143355,2.0,,00001001000000000111100100111111111,[0]
74,2420,2.5,,00000010000000000100000001001000000,[0]
80,90405,4.0,,00010101000001100010101111001000001,[0]
435,2959,5.0,,00001110000000100110101111111010001,[0]
561,6377,3.5,,00001100000000000101101111111011111,[0]
453,3326,5.0,,00010101000001000011100101010000011,[0]
381,3623,3.5,,00001000000000100011101110111011101,[0]
135,1356,2.0,,00011001000001100011101110111011101,[0]
22,61323,0.5,,00000110000000000101100101011000011,[0]
182,899,5.0,,00000100001010000111100111110101011,[0]
352,152077,4.0,,00000000000000100000101110001000000,[0]
63,3751,4.0,,00001100000000000101101111111010011,[0]
483,4343,3.0,,00010101000001000011100101010000011,[0]
484,8528,4.0,,00000100000000000001100001010000010,[0]
274,2916,3.5,,00011001000001100011101110111011101,[0]
357,3270,4.0,,00000110000010000111100001111000011,[0]
501,45,3.0,,00000110000000100101101111011000011,[0]
307,480,3.5,,00011001000001100011101110111011101,[0]
555,1089,5.0,,00000100001000100000101111001110011,[0]
438,2273,3.0,,00001100000000100011101111111010011,[0]
608,4621,0.5,,00000100000010000111100001110000011,[0]
232,31867,3.0,,00001100000000000011100101110010011,[0]
81,367,1.0,,00001101000000000111100101111110011,[0]
274,239,3.0,,00001100000010000111101111111010011,[0]
560,87869,3.5,,00000100000000000001100101011000011,[0]
95,358,3.0,,00000010000000000100000001001000000,[0]
42,880,2.0,,00010001000001100010101110001000001,[0]
123,260,4.5,,00011001000001000011100100111011101,[0]
289,1258,4.0,,00000000100000000000000000011000000,[0]
239,53996,4.0,,00011001011001101010101110111010001,[0]
474,7078,2.5,,00000010000000000100000001001000000,[0]
219,1438,3.0,,00001000000000100010101110111010001,[0]
210,48780,4.0,,00010011001001100110101111001110011,[0]
169,1030,3.5,,00001100001000000111101111111111101,[0]
509,96610,3.0,,00011101000001000010100101111010001,[0]
475,7153,5.0,,00001011000000000111100101111111111,[0]
603,1904,5.0,,00000110000000000101100001011000011,[0]
525,902,4.0,,00000010000010000110100001111000001,[0]
62,6373,4.0,,00000111000010000111100001111110011,[0]
195,778,4.0,,00000110000000000101100101011000011,[0]
57,141,4.0,,00000100000000000001100001010000010,[0]
517,1206,0.5,,00010111000001100110101111001000001,[0]
196,109487,3.5,,00011001011001001010000100000000001,[0]
608,432,1.5,,00001100000000010001100001111111111,[0]
514,6746,2.0,,00000000100010000110100001111000001,[0]
448,67408,3.5,,00011001011001001110000101110010001,[0]
19,2883,3.0,,00000110000000000101100001011000011,[0]
414,2058,3.0,,00001110001000100110101111111110011,[0]
328,7438,5.0,,00001010000000100110101111111010001,[0]
112,6,4.5,,00001100000000100010101111111010001,[0]
365,4226,0.5,,00000000001000100000101110001110011,[0]
68,2125,4.5,,00000110000010000111100001111000011,[0]
249,4369,3.5,,00001100000000100010101111111010001,[0]
448,134859,3.5,,00000010000000000110100001111011010,[0]
60,1562,3.0,,00001001000000100111101110111111111,[0]
387,919,3.0,,00001101001000000111101110101111111,[0]
140,193,2.0,,00000010000000000100000001001000000,[0]
480,2908,4.0,,00000010000000000100000001001000000,[0]
305,788,2.0,,00010101000011000111100101110110011,[0]
232,8870,2.0,,00010011001001100110101111001110011,[0]
414,4888,4.0,,00000010000000000100000001001000000,[0]
20,3483,3.5,,00001100000000000101101111111010001,[0]
432,85885,4.5,,00000010000010000110100001111000001,[0]
474,491,2.0,,00000010000000000100000001001000000,[0]
337,41,3.0,,00000010000000010100000001001000001,[0]
134,153,4.0,,00001100000000000011100101111011111,[0]
469,1466,3.0,,00000110000000000100100101001000001,[0]
351,81788,4.0,,00000110000010100110101111111000001,[0]
328,34162,2.0,,00000100000010000111100001110000011,[0]
73,71518,4.0,,00000110000000000101100001011000011,[0]
483,2396,3.5,,00000110000010000111100001111000011,[0]
580,5522,2.5,,00011011000001000110000101111010001,[0]
19,1722,3.0,,00001000000000100011101110111011101,[0]
177,42002,4.0,,00000100001000000111100111010101011,[0]
307,7701,0.5,,00000100000010000111100001110000011,[0]
239,54286,5.0,,00001100000000100010101111111010001,[0]
95,4901,4.0,,00001110000000100110101111111010001,[0]
294,258,1.0,,00001101000010000111101111111111111,[0]
599,5502,2.0,,00010001100001100010101110011000001,[0]
599,1799,3.0,,00000110001000100101101111011110011,[0]
260,4973,3.5,,00000100000010000111100001110000011,[0]
445,2324,4.5,,00000110000010010111100001111000011,[0]
246,4896,4.0,,00001101000000000101101110101111111,[0]
563,3791,3.0,,00000010000000000100000001001000000,[0]
219,2916,3.5,,00011001000001100011101110111011101,[0]
484,2081,5.0,,00001100001010000111101111111111011,[0]
390,2858,2.5,,00000010000010000110100001111000001,[0]
606,2231,4.5,,00000010000000000100000001001000000,[0]
149,480,3.0,,00011001000001100011101110111011101,[0]
45,357,4.0,,00000100000010000111100001110000011,[0]
534,5621,3.5,,00001100000000000011100101110010011,[0]
599,90471,2.5,,00000010000000000100000001001000000,[0]
523,587,4.5,,00000111000010100111101111111110011,[0]
9,627,3.0,,00000010000000100100101111001000001,[0]
195,3948,4.0,,00000100000000000001100001010000010,[0]
352,71530,4.0,,00011001000001100010101110111010001,[0]
432,1258,3.0,,00000000100000000000000000011000000,[0]
307,4317,1.0,,00000100000010000111100001110000011,[0]
599,131578,2.5,,00000100000000000001100001010000010,[0]
424,50,5.0,,00000100001000100000101111001110011,[0]
11,10,3.0,,00001000000000100011101110111011101,[0]
599,2420,4.0,,00000010000000000100000001001000000,[0]
509,122892,4.0,,00011001000001000011100100111011101,[0]
76,260,4.0,,00011001000001000011100100111011101,[0]
559,434,2.0,,00001000000000100011101110111011101,[0]
534,7293,4.0,,00000100000010000111100001110000011,[0]
414,5437,3.0,,00010101000001100011101111011000011,[0]
317,1639,3.0,,00000110000010000111100001111000011,[0]
308,1221,1.0,,00000110000000000100100101001000001,[0]
600,4467,5.0,,00001101000000000101100001111111111,[0]
314,457,3.0,,00000000000000100000101110001000000,[0]
590,1393,3.0,,00000010000010000110100001111000001,[0]
429,294,3.0,,00000100000010000111100001110000011,[0]
448,65135,3.0,,00000100000000000001100001010000010,[0]
105,5010,4.0,,00001010000000010110000101111010001,[0]
80,8644,4.5,,00011001000001100011101110111011101,[0]
357,6870,3.5,,00000110001000000100100101001110011,[0]
298,2195,3.0,,00000100000000000001100001010000010,[0]
332,79702,2.0,,00001101001010000111100111110111011,[0]
282,5218,4.5,,00001100000000000101101111111011111,[0]
573,1073,4.5,,00000101001000000111101111111111011,[0]
272,119145,4.0,,00001100000000000011100101111011111,[0]
600,55247,1.5,,00001010000000000111100101111011101,[0]
538,5618,5.0,,00001001000000000101100101111111111,[0]
480,3624,1.5,,00001100000000010011100101111111111,[0]
307,5445,3.0,,00011101001001100010101111111110011,[0]
105,175387,5.0,,00001100000000000101101111111011101,[0]
148,79091,3.5,,00001100000000000101101111111010011,[0]
597,2918,5.0,,00000100000000000001100001010000010,[0]
599,88744,3.0,,00011011000001100110101111111010001,[0]
57,3081,4.0,,00000001101010000110100001111110011,[0]
179,110,5.0,,00001010000000010110000101111010001,[0]
594,6140,0.5,,00000000101000100000101110011110011,[0]
19,2002,3.0,,00001110000000000111100101111010011,[0]
318,102125,3.0,,00011001011001101010101110111010001,[0]
480,1271,3.0,,00000110000000000101100101011000011,[0]
298,67267,2.0,,00000110000000000101100001011000011,[0]
332,79553,3.5,,00001000000000000010000100110010000,[0]
15,2081,3.0,,00001100001010000111101111111111011,[0]
160,1387,2.0,,00001000100000000010000100111010001,[0]
414,44022,2.5,,00001100000000000101101111111011111,[0]
354,2424,4.0,,00000100000010000111100001110000011,[0]
474,7143,3.0,,00001010000000010111100101111011101,[0]
132,6251,2.0,,00001100000000000101101111111010001,[0]
489,1200,4.0,,00011001100001000011100100111011101,[0]
294,653,1.0,,00001001000000000111100100111111111,[0]
414,144,4.0,,00000100000000000001100001010000010,[0]
349,253,3.0,,00000010100000000100000001011000001,[0]
198,3386,4.0,,00000010001000100100101111001110011,[0]
42,3753,4.0,,00001010000000010110000101111010001,[0]
314,17,4.0,,00000010000010000110100001111000001,[0]
151,885,3.0,,00000111000000000101101111101110011,[0]
606,5014,4.0,,00000010000000000100000001001000000,[0]
28,21,3.0,,00000100000000100001101111011000011,[0]
560,7460,4.0,,00000110000000000101100001011000011,[0]
356,7143,3.5,,00001010000000010111100101111011101,[0]
215,8784,4.5,,00000110000010000111100001111000011,[0]
90,17,5.0,,00000010000010000110100001111000001,[0]
160,2166,3.0,,00000110000010100110101111111000001,[0]
224,3301,5.0,,00000100000000000001100101011000011,[0]
290,342,4.0,,00000100000000000001100001010000010,[0]
215,2115,4.0,,00001001000000000111100100111111111,[0]
409,3543,4.0,,00000110000000000101100001011000011,[0]
448,46972,3.0,,00001101011000001111100101110110011,[0]
21,76251,2.5,,00001100000000000011100101110010011,[0]
233,924,3.5,,00011011000001000111100101101011101,[0]
603,527,3.0,,00000010000000010100000001001000001,[0]
477,24,4.0,,00010011000001000110000101001000001,[0]
448,136816,2.5,,00001100000000000011100101110010011,[0]
274,4876,3.0,,00000000100000100000101110011000001,[0]
600,339,2.5,,00000100000010000111100001110000011,[0]
414,1594,4.0,,00000110000000000101100001011000011,[0]
79,377,4.0,,00001000000010100110101111111010001,[0]
307,916,4.0,,00000110000010000111100001111000011,[0]
298,59615,4.5,,00011101000001000011100101111011111,[0]
304,1616,4.0,,00001000000000110110101110111010001,[0]
249,589,4.0,,00011001000001000010000100110010001,[0]
274,61250,2.0,,00000100000000000001100001010000010,[0]
332,910,4.5,,00000100000000000001100101011000011,[0]
113,3537,5.0,,00000110000000000101100001011000011,[0]
304,1214,4.0,,00010001100001000010000100011000001,[0]
529,648,3.0,,00001000001000100011101110111111111,[0]
411,349,3.0,,00001110000000100110101111111010001,[0]
448,91688,1.5,,00000100000000100001101111011000011,[0]
475,2,4.5,,00001101000000000101101110101111111,[0]
42,3146,3.0,,00000100000000000001100001010000010,[0]
268,1673,5.0,,00000010000000000100000001001000000,[0]
359,2530,3.0,,00011001000001000010000100110010001,[0]
600,6558,3.5,,00000110000000000101100001011000011,[0]
206,719,3.0,,00000100000000000001100001010000010,[0]
105,306,5.0,,00000010000000000100000001001000000,[0]
509,2059,2.5,,00000100000010000111101111111000011,[0]
573,4226,5.0,,00000000001000100000101110001110011,[0]
599,6890,3.0,,00000010000000000100000001001000000,[0]
590,3869,2.5,,00000100000000000001100001010000010,[0]
610,135536,2.5,,00011101000001000010100101111010001,[0]
348,1960,5.0,,00000010000000000100000001001000000,[0]
414,1601,3.0,,00010111000100000100100111011000001,[0]
140,7137,3.0,,00000110000010000111100001111000011,[0]
42,135,3.0,,00000100000000000001100001010000010,[0]
610,103253,3.5,,00011011011001001110000101111010001,[0]
234,2354,4.0,,00001100000000000101101111111010011,[0]
274,5903,4.0,,00011001000001100010101110111010001,[0]
305,71379,2.5,,00000000100000100000101110011000001,[0]
111,4896,4.0,,00001101000000000101101110101111111,[0]
414,839,1.0,,00001000000000100010101110111010001,[0]
20,551,5.0,,00001101001000000111101111111111011,[0]
239,1265,2.5,,00000101000010000111100001110110011,[0]
354,3033,3.5,,00010101000001000011100101010000011,[0]
606,3089,4.5,,00000010000000000100000001001000000,[0]
448,109183,2.0,,00000100000000000001100001010000010,[0]
584,185,5.0,,00001100000000100010101111111010001,[0]
367,923,5.0,,00000010001000000100100001001110011,[0]
414,5424,3.0,,00000110000010100110101111111000001,[0]
308,91529,3.0,,00001100011000001011100101111011101,[0]
469,3361,3.0,,00000110000010000111100001111000011,[0]
64,3210,4.0,,00000110000010000111100001111000011,[0]
187,8228,4.0,,00000000001000000000100000001110010,[0]
91,628,3.0,,00000110001000100100101111001110011,[0]
562,30749,3.5,,00000010000000010100000001001000001,[0]
610,3174,4.0,,00000110000000000101100001011000011,[0]
241,104841,4.5,,00011001011001001010000100110010001,[0]
414,62434,3.5,,00000110000010000111100001111000011,[0]
476,500,3.0,,00000110000000000101100001011000011,[0]
410,3978,2.0,,00000010000010000110100001111000001,[0]
260,1639,2.0,,00000110000010000111100001111000011,[0]
274,5909,3.0,,00000110100000000101100001011000011,[0]
4,3365,5.0,,00000010000000010100100001101110001,[0]
288,3672,3.0,,00001100000000000001101110101011101,[0]
20,5504,0.5,,00001100000000000001101110101011101,[0]
391,2702,1.0,,00000010000000000100000001001000000,[0]
469,474,3.0,,00001000000000100010101110111010001,[0]
117,339,3.0,,00000100000010000111100001110000011,[0]
24,552,3.5,,00001100000010000111100101111011111,[0]
603,587,3.0,,00000111000010100111101111111110011,[0]
57,3066,5.0,,00001010000000010110000101111010001,[0]
610,152077,4.0,,00000000000000100000101110001000000,[0]
144,27416,4.0,,00000110000010000111100001111000011,[0]
448,2381,2.0,,00000100000000000001100101011000011,[0]
234,552,3.0,,00001100000010000111100101111011111,[0]
89,73319,2.0,,00000100000010000111100001110000011,[0]
493,2985,4.0,,00011111000001100110101111111010001,[0]
50,79132,2.5,,00011111011001101110101111111110011,[0]
287,4027,4.0,,00001100000000000001100101111011111,[0]
195,1036,5.0,,00001100000000100010101111111010001,[0]
372,1438,3.0,,00001000000000100010101110111010001,[0]
262,50,3.0,,00000100001000100000101111001110011,[0]
183,858,3.0,,00000110000000000100100101001000001,[0]
28,33558,3.0,,00001010000000000101100001101011101,[0]
177,89904,5.0,,00000110000010000111100001111000011,[0]
275,535,5.0,,00000010000000000100000001001000000,[0]
495,112556,5.0,,00000010000000100100101111001000001,[0]
265,724,2.0,,00000011100000100100101111111110011,[0]
232,5313,3.0,,00001001000000100111101110111111111,[0]
339,593,5.0,,00000100100000100000101111011000001,[0]
298,6385,0.5,,00000010000000000100000001001000000,[0]
484,33679,2.5,,00001100000010000111100101111011111,[0]
115,736,1.0,,00001000000010100111101111111011101,[0]
47,96811,4.0,,00000110000000100100101111001000001,[0]
287,2797,3.0,,00000111000010000111100001111110011,[0]
555,2402,3.0,,00001000000000100011101110111011101,[0]
272,148626,4.5,,00000010000000000100000001001000000,[0]
381,2115,3.5,,00001001000000000111100100111111111,[0]
227,912,3.5,,00000010000010000110100001111000001,[0]
331,3897,4.5,,00000010000000000100000001001000000,[0]
288,3928,3.5,,00000100100000000001100001011000011,[0]
140,7076,5.0,,00001110000000100110101111111010001,[0]
590,4545,3.0,,00010101000001000011100101010000011,[0]
117,60,3.0,,00001101000000000101101110101111111,[0]
599,1100,2.5,,00001010000010000110100101111010001,[0]
560,8376,4.0,,00000100000000000001100001010000010,[0]
28,2683,2.5,,00001100000000000011100101111011111,[0]
140,527,5.0,,00000010000000010100000001001000001,[0]
522,2700,4.5,,00001100001000000111100111110111011,[0]
91,2993,3.0,,00001000000000100011101110111011101,[0]
75,5952,4.0,,00001001000000000101100000101111111,[0]
448,107962,2.0,,00001000000000100010101110111010001,[0]
239,8368,4.0,,00001001011000001101100000101111111,[0]
345,898,4.0,,00000110000010000111100001111000011,[0]
599,90603,2.5,,00001100000000000110100101111010001,[0]
142,440,4.0,,00000100000010000111100001110000011,[0]
261,5989,5.0,,00000110000000000100100101001000001,[0]
72,1586,3.0,,00001010000000000110000101111010001,[0]
522,7036,2.5,,00000101000000000101100001110110011,[0]
434,2502,4.5,,00000100000000000001100101011000011,[0]
268,1377,3.0,,00001100000000000010100101111010001,[0]
290,1228,5.0,,00000010000000000100000001001000000,[0]
133,32,4.0,,00010001001001100010101110001110011,[0]
465,3448,5.0,,00000110000000010101100001011000011,[0]
599,81782,2.5,,00001010000000100110101111111010001,[0]
166,2396,3.5,,00000110000010000111100001111000011,[0]
357,2011,4.0,,00011101000001000011100101111011111,[0]
512,589,3.0,,00011001000001000010000100110010001,[0]
482,1968,4.0,,00000110000000000101100001011000011,[0]
38,432,3.0,,00001100000000010001100001111111111,[0]
462,7153,4.5,,00001011000000000111100101111111111,[0]
247,48774,3.0,,00011011000001100111101111111011101,[0]
369,2046,3.0,,00011101000001000011101110101011101,[0]
51,5956,5.0,,00000110000000000100100101001000001,[0]
66,5673,5.0,,00000110000010000111100001111000011,[0]
185,605,3.0,,00000010000010000110100001111000001,[0]
599,4167,2.0,,00000000000000100000101110001000000,[0]
249,114935,4.0,,00011001001001100010101110111110011,[0]
182,21,2.5,,00000100000000100001101111011000011,[0]
21,356,4.5,,00000110000010010111100001111000011,[0]
119,2167,4.0,,00001000100000100010101110111010001,[0]
153,105844,4.0,,00000010000000000100000001001000000,[0]
140,593,4.0,,00000100100000100000101111011000001,[0]
483,104841,5.0,,00011001011001001010000100110010001,[0]
540,1409,3.5,,00000111000010000111100001111110011,[0]
610,55721,3.5,,00001110000000100110101111111010001,[0]
161,1022,3.0,,00001101001010000111101111111111011,[0]
599,3361,3.0,,00000110000010000111100001111000011,[0]
58,616,4.0,,00001100000000000101101111111010001,[0]
301,30793,0.5,,00001101011000001101101111111111111,[0]
249,2706,4.0,,00000100000010000111100001110000011,[0]
610,44974,3.5,,00000010000000100100101111001000001,[0]
414,62,4.0,,00000010000000000100000001001000000,[0]
221,527,3.0,,00000010000000010100000001001000001,[0]
337,9,5.0,,00001000000000000010000100110010000,[0]
200,44665,4.5,,00000110001000000100100101001110011,[0]
165,3624,3.0,,00001100000000010011100101111111111,[0]
112,2571,5.0,,00011001000001100010101110111010001,[0]
234,172,2.0,,00011001000001100010101110111010001,[0]
534,2085,4.0,,00001100000000000101101111111011101,[0]
560,74458,3.5,,00000010001000100100101111001110011,[0]
436,364,4.0,,00001110011000001111101111111111101,[0]
132,594,3.0,,00001111001000000111101111111111011,[0]
325,5033,3.0,,00000010000000100100101111001000001,[0]
610,95510,3.5,,00011001011001001011100100111011101,[0]
20,3972,3.0,,00001100000000000011100101110010011,[0]
6,1084,3.0,,00000110000000000100100101001000001,[0]
563,91628,2.5,,00000100000010000111100001110000011,[0]
242,432,4.0,,00001100000000010001100001111111111,[0]
594,2340,4.0,,00000000000010000110100001110000000,[0]
462,4863,4.5,,00000100000000000001100101011000011,[0]
66,273,3.5,,00010011100001000110000101011000001,[0]
368,2791,4.0,,00000100000000000001100001010000010,[0]
444,357,4.0,,00000100000010000111100001110000011,[0]
74,3273,2.5,,00000100101000100001101111011110011,[0]
275,4621,2.0,,00000100000010000111100001110000011,[0]
123,4776,4.0,,00000110000000100100101111001000001,[0]
357,1269,4.5,,00000100001000100001101111011110011,[0]
202,678,4.0,,00000010000000100100101111001000001,[0]
28,1198,2.5,,00001000000000000011100100111011101,[0]
597,2988,4.0,,00000010000000000100000001001000000,[0]
445,1247,4.0,,00000110000010000111100001111000011,[0]
525,7451,4.5,,00000100000000000001100001010000010,[0]
489,89118,5.0,,00000010000000000100000001001000000,[0]
344,3793,5.0,,00011001000001000011100100111011101,[0]
477,1682,4.5,,00010111000001000111100101011000011,[0]
608,1831,3.5,,00011001000001000011100100111011101,[0]
66,1246,4.5,,00000010000000000100000001001000000,[0]
301,2950,3.0,,00001010000010000111100001111011101,[0]
149,1356,4.0,,00011001000001100011101110111011101,[0]
274,6595,3.5,,00001000000000100010101110111010001,[0]
503,356,4.0,,00000110000010010111100001111000011,[0]
305,6818,5.0,,00000010000000010100000001001000001,[0]
376,98961,5.0,,00001010000000100110101111111010001,[0]
605,4366,3.0,,00001101000000000101101111111111111,[0]
357,1210,4.0,,00011001000001000011100100111011101,[0]
474,5816,4.5,,00001001000000000101100000101111111,[0]
521,86,4.0,,00001010000000000111100101111011101,[0]
560,6537,3.0,,00011001000001000011100100111011101,[0]
511,1970,3.0,,00000000100000100000101110011000001,[0]
68,68791,3.5,,00011001000001100011101110111011101,[0]
387,8665,3.5,,00001100000000100010101111111010001,[0]
495,51540,2.5,,00000110000000100100101111001000001,[0]
255,1230,1.0,,00000100000010000111100001110000011,[0]
198,1732,3.0,,00000100000000000001100101011000011,[0]
599,4963,4.0,,00000100000000100000101111001000001,[0]
298,886,0.5,,00001100000000000011100101111010011,[0]
462,904,4.0,,00000000001000100000101110001110011,[0]
8,186,4.0,,00000100000010000111100001110000011,[0]
368,552,2.0,,00001100000010000111100101111011111,[0]
74,3089,5.0,,00000010000000000100000001001000000,[0]
47,2942,2.5,,00000010000010000110100001111000001,[0]
573,3479,1.5,,00001001000010000111100001111111111,[0]
307,51931,5.0,,00000010000000000100000001001000000,[0]
232,8622,4.0,,00000010000000000110100001111011010,[0]
324,3949,3.0,,00000010000000000100000001001000000,[0]
469,3358,5.0,,00000111000010000111100001111110011,[0]
593,1617,4.0,,00010101001100100000101111011110011,[0]
182,3624,3.0,,00001100000000010011100101111111111,[0]
6,262,5.0,,00000110000000000101101111101000001,[0]
57,208,1.0,,00011001000001000011100100111011101,[0]
94,47,2.0,,00000000001000100000101110001110011,[0]
16,7099,3.5,,00011011000001000111100101111111111,[0]
94,253,1.0,,00000010100000000100000001011000001,[0]
448,70984,3.5,,00000100000000000001100001010000010,[0]
18,33615,3.5,,00001100000000000101101111111011111,[0]
410,750,5.0,,00000100000000010101100001011000011,[0]
328,97921,0.5,,00000110000000000101100001011000011,[0]
154,119145,5.0,,00001100000000000011100101111011111,[0]
232,5379,4.0,,00000010000000000100000001001000000,[0]
509,70521,4.0,,00010011000011000110100101111110011,[0]
425,3481,3.0,,00000110000010000111100001111000011,[0]
248,91500,3.0,,00011011000001100111101111111011101,[0]
480,150,3.5,,00001010011000001101100001101011101,[0]
438,5954,3.0,,00000110000000000100100101001000001,[0]
105,5120,4.0,,00000100001000100001101111011110011,[0]
608,852,2.0,,00000110000010000111100001111000011,[0]
436,720,5.0,,00001100000000000101100101111011111,[0]
249,79008,4.5,,00001101000000000101100101110110011,[0]
438,849,3.0,,00011001000001100011101110111011101,[0]
226,2804,4.5,,00000100000000000001101111111000011,[0]
489,1994,3.5,,00000000100000100000101110011000001,[0]
111,112497,3.0,,00000100000000000001100001010000010,[0]
249,480,4.0,,00011001000001100011101110111011101,[0]
182,4280,4.0,,00000110000010000111100001111000011,[0]
352,88125,4.0,,00001011011000001111100101111111111,[0]
477,55442,4.5,,00001010000000000100000101111010001,[0]
604,117,3.0,,00000110000000000100100101001000001,[0]
288,2454,3.0,,00010001101001000010100100011110011,[0]
380,648,4.0,,00001000001000100011101110111111111,[0]
182,2058,4.5,,00001110001000100110101111111110011,[0]
543,3825,5.0,,00000110000010000111100001111000011,[0]
483,786,2.0,,00001010000000100110101111111010001,[0]
263,1821,3.0,,00000100000010000111100001110000011,[0]
186,196,4.0,,00010001100001000010000100011000001,[0]
509,4299,3.5,,00001100000010000111100101110010011,[0]
307,1252,3.0,,00010101001100100000101111011110011,[0]
305,85510,3.5,,00001001011000101110101110111110011,[0]
216,3893,4.0,,00000110000010100111101111111000011,[0]
452,3107,4.0,,00001010000000000110000101111010001,[0]
132,2023,3.0,,00000110001000100100101111001110011,[0]
380,3948,3.0,,00000100000000000001100001010000010,[0]
28,6807,2.5,,00000100000000000001100001010000010,[0]
425,1196,3.0,,00011001000001000011100100111011101,[0]
562,5620,3.0,,00000100000010000111100001110000011,[0]
169,1220,4.0,,00001100001000000111100111110111011,[0]
243,112,5.0,,00001100000000000011100101111011111,[0]
